placa,distance_per_engine_hour,idle_time_ratio,speed_efficiency,after_hours_efficiency,harsh_driving_penalty,operational_efficiency_score,total_distance,total_engine_hours
A-05503-A,11.174298,0.0,1.0,1.0,1.0,0.644697192,11.174298,1
A-05503-A,10.454508,0.0,1.0,1.0,1.0,0.641818032,10.454508,1
A-05503-A,12.0209987,0.0,1.0,1.0,1.0,0.6480839948,12.0209987,1
A-05503-A,22.035086,0.0,1.0,1.0,1.0,0.688140344,22.035086,1
A-05503-A,46.127083,0.0,1.0,1.0,1.0,0.7845083319999999,46.127083,1
A-05503-A,11.099849,0.0,1.0,1.0,1.0,0.6443993960000001,11.099849,1
A-05503-A,11.1674185,0.0,1.0,1.0,1.0,0.644669674,11.1674185,1
A-05503-A,41.466232,0.0,1.0,1.0,1.0,0.765864928,41.466232,1
A-05503-A,10.456656,0.0,1.0,1.0,1.0,0.6418266239999999,10.456656,1
A-05503-A,87.113609,0.0,1.0,1.0,1.0,0.8,87.113609,1
A-05503-A,11.172396,0.0,1.0,1.0,1.0,0.644689584,11.172396,1
A-05503-A,11.416552585,0.0,1.0,1.0,1.0,0.64566621034,11.416552585,1
A-05503-A,11.21484564,0.0,1.0,1.0,1.0,0.64485938256,11.21484564,1
A-05503-A,125.523062,0.0,1.0,1.0,1.0,0.8,125.523062,1
A-05503-A,31.701574,0.0,1.0,1.0,1.0,0.726806296,31.701574,1
A-05503-A,10.46442,0.0,1.0,1.0,1.0,0.64185768,10.46442,1
A-05503-A,11.205505,0.0,1.0,1.0,1.0,0.64482202,11.205505,1
A-05503-A,11.212549,0.0,1.0,1.0,1.0,0.6448501959999999,11.212549,1
A-05503-A,11.176888,0.0,1.0,1.0,1.0,0.6447075520000001,11.176888,1
A-05503-A,10.460427,0.0,1.0,1.0,1.0,0.6418417080000001,10.460427,1
A-05503-A,37.626583,0.0,1.0,1.0,1.0,0.7505063319999999,37.626583,1
A-05503-A,16.389029,0.0,1.0,1.0,1.0,0.665556116,16.389029,1
A-05503-A,30.21188,0.0,1.0,1.0,1.0,0.7208475200000001,30.21188,1
A-05503-A,26.72785415,0.0,1.0,1.0,1.0,0.7069114166,26.72785415,1
A-05503-A,26.672453,0.0,1.0,1.0,1.0,0.706689812,26.672453,1
A-05503-A,26.709551926000003,0.0,1.0,1.0,1.0,0.706838207704,26.709551926000003,1
A-05503-A,11.172104,0.0,1.0,1.0,1.0,0.6446884159999999,11.172104,1
A-05503-A,64.669411,0.0,1.0,1.0,1.0,0.8,64.669411,1
A-05503-A,26.701899,0.0,1.0,1.0,1.0,0.706807596,26.701899,1
A-05503-A,24.342072681,0.0,1.0,1.0,1.0,0.6973682907240001,24.342072681,1
A-05503-A,26.663355,0.0,1.0,1.0,1.0,0.70665342,26.663355,1
A-05503-A,11.142953,0.0,1.0,1.0,1.0,0.644571812,11.142953,1
A-05503-A,97.565549,0.0,1.0,1.0,1.0,0.8,97.565549,1
A-05503-A,31.689837,0.0,1.0,1.0,1.0,0.7267593480000001,31.689837,1
A-05503-A,11.121476,0.0,1.0,1.0,1.0,0.6444859039999999,11.121476,1
A-05503-A,11.121095,0.0,1.0,1.0,1.0,0.64448438,11.121095,1
A-05503-A,11.129893,0.0,1.0,1.0,1.0,0.644519572,11.129893,1
A-05503-A,11.140142,0.0,1.0,1.0,1.0,0.644560568,11.140142,1
A-05503-A,10.507464653,0.0,1.0,1.0,1.0,0.6420298586119999,10.507464653,1
A-05503-A,11.24256,0.0,1.0,1.0,1.0,0.6449702399999999,11.24256,1
A-05503-A,11.171776074,0.0,1.0,1.0,1.0,0.644687104296,11.171776074,1
A-05503-A,11.109372,0.0,1.0,1.0,1.0,0.644437488,11.109372,1
A-05503-A,41.115734,0.0,1.0,1.0,1.0,0.7644629359999999,41.115734,1
A-05503-A,22.39192658,0.0,1.0,1.0,1.0,0.68956770632,22.39192658,1
A-05503-A,0.5316877,0.0,1.0,1.0,1.0,0.6021267508,0.5316877,1
A-05503-A,31.715075,0.0,1.0,1.0,1.0,0.7268603,31.715075,1
A-05503-A,10.46673,0.0,1.0,1.0,1.0,0.64186692,10.46673,1
A-05503-A,11.173645,0.0,1.0,1.0,1.0,0.64469458,11.173645,1
A-05503-A,87.63547,0.0,1.0,1.0,1.0,0.8,87.63547,1
A-05503-A,71.306814,0.0,1.0,1.0,1.0,0.8,71.306814,1
A-05503-A,11.17633,0.0,1.0,1.0,1.0,0.64470532,11.17633,1
A-05503-A,86.880025,0.0,1.0,1.0,1.0,0.8,86.880025,1
A-05503-A,10.525979,0.0,1.0,1.0,1.0,0.6421039159999999,10.525979,1
A-05503-A,49.125966,0.0,1.0,1.0,1.0,0.796503864,49.125966,1
A-05503-A,26766.2119731451,0.0,1.0,1.0,0.0871483638135919,0.9825703272372817,26766.2119731451,1
A-05504-A,0.29119083,0.0,0.0,1.0,1.0,0.40116476332,0.29119083,1
A-05504-A,59.034900647,0.0,0.0,1.0,1.0,0.6,59.034900647,1
A-05504-A,7.264864,0.0,0.0,1.0,1.0,0.42905945600000006,7.264864,1
A-05504-A,59.002506576,0.0,0.0,1.0,1.0,0.6,59.002506576,1
A-05504-A,0.016323507,0.0,0.0,1.0,1.0,0.400065294028,0.016323507,1
A-05504-A,2.430915868,0.0,0.0,1.0,1.0,0.40972366347199995,2.430915868,1
A-05504-A,59.048883528000005,0.0,0.0,1.0,1.0,0.6,59.048883528000005,1
A-05504-A,59.386295092000005,0.0,0.0,1.0,1.0,0.6,59.386295092000005,1
A-05504-A,59.003777,0.0,0.0,1.0,1.0,0.6,59.003777,1
A-05504-A,58.998208668,0.0,0.0,1.0,1.0,0.6,58.998208668,1
A-05504-A,66.98611537000001,0.0,0.0,1.0,1.0,0.6,66.98611537000001,1
A-05504-A,11.104754348,0.0,0.0,1.0,1.0,0.444419017392,11.104754348,1
A-05504-A,59.0440278805,0.0,0.0,1.0,1.0,0.6,59.0440278805,1
A-05504-A,59.058177655,0.0,0.0,1.0,1.0,0.6,59.058177655,1
A-05504-A,0.012402998,0.0,0.0,1.0,1.0,0.400049611992,0.012402998,1
A-05504-A,15.310214682,0.0,0.0,1.0,1.0,0.461240858728,15.310214682,1
A-05504-A,59.85552503,0.0,0.0,1.0,1.0,0.6,59.85552503,1
A-05504-A,59.05916747,0.0,0.0,1.0,1.0,0.6,59.05916747,1
A-05504-A,0.026356743,0.0,0.0,1.0,1.0,0.400105426972,0.026356743,1
A-05504-A,1.306892,0.0,0.0,1.0,1.0,0.40522756800000004,1.306892,1
A-05504-A,78.587365013,0.0,0.0,1.0,1.0,0.6,78.587365013,1
A-05504-A,63.530368861,0.0,0.0,1.0,1.0,0.6,63.530368861,1
A-05504-A,1.233633105,0.0,0.0,1.0,1.0,0.40493453242,1.233633105,1
A-05504-A,5.016000449,0.0,0.0,1.0,1.0,0.42006400179599995,5.016000449,1
A-05504-A,61.060272383,0.0,0.0,1.0,1.0,0.6,61.060272383,1
A-05504-A,59.304374875,0.0,0.0,1.0,1.0,0.6,59.304374875,1
A-05504-A,0.01138945,0.0,0.0,1.0,1.0,0.40004555780000006,0.01138945,1
A-05504-A,59.049267,0.0,0.0,1.0,1.0,0.6,59.049267,1
A-05504-A,59.601118557,0.0,0.0,1.0,1.0,0.6,59.601118557,1
A-05504-A,9.9589533395,0.0,0.0,1.0,1.0,0.43983581335800004,9.9589533395,1
A-05504-A,0.0139162475,0.0,0.0,1.0,1.0,0.40005566499,0.0139162475,1
A-05504-A,117.512156627,0.0,0.0,1.0,1.0,0.6,117.512156627,1
A-05504-A,50.55191191,0.0,0.0,1.0,1.0,0.6,50.55191191,1
A-05504-A,0.08027907,0.0,0.0,1.0,1.0,0.40032111627999994,0.08027907,1
A-05504-A,58.984262785,0.0,0.0,1.0,1.0,0.6,58.984262785,1
A-05504-A,59.055762820000005,0.0,0.0,1.0,1.0,0.6,59.055762820000005,1
A-05504-A,49.25677202,0.0,0.0,1.0,1.0,0.59702708808,49.25677202,1
A-05504-A,59.049004,0.0,0.0,1.0,1.0,0.6,59.049004,1
A-05504-A,118.24925746,0.0,0.0,1.0,1.0,0.6,118.24925746,1
A-05504-A,117.571179939,0.0,0.0,1.0,1.0,0.6,117.571179939,1
A-05504-A,51.978536817,0.0,0.0,1.0,1.0,0.6,51.978536817,1
A-05504-A,0.010709813,0.0,0.0,1.0,1.0,0.400042839252,0.010709813,1
A-05504-A,71.322609693,0.0,0.0,1.0,1.0,0.6,71.322609693,1
A-05504-A,0.08586899,0.0,0.0,1.0,1.0,0.40034347596000003,0.08586899,1
A-05504-A,53.922621150000005,0.0,0.0,1.0,1.0,0.6,53.922621150000005,1
A-05504-A,61.09759869999999,0.0,0.0,1.0,1.0,0.6,61.09759869999999,1
A-05504-A,0.010771459,0.0,0.0,1.0,1.0,0.40004308583599996,0.010771459,1
A-05504-A,59.94363688,0.0,0.0,1.0,1.0,0.6,59.94363688,1
A-05504-A,0.063758821,0.0,0.0,1.0,1.0,0.400255035284,0.063758821,1
A-05504-A,2.773606889,0.0,0.0,1.0,1.0,0.41109442755599995,2.773606889,1
A-05504-A,0.015668897,0.0,0.0,1.0,1.0,0.400062675588,0.015668897,1
A-05504-A,0.954443227,0.0,0.0,1.0,1.0,0.40381777290800003,0.954443227,1
A-05504-A,59.0785880567,0.0,0.0,1.0,1.0,0.6,59.0785880567,1
A-05504-A,0.090143692,0.0,0.0,1.0,1.0,0.400360574768,0.090143692,1
A-05504-A,0.703670315,0.0,0.0,1.0,1.0,0.40281468126000003,0.703670315,1
A-05504-A,2.730574989,0.0,0.0,1.0,1.0,0.410922299956,2.730574989,1
A-05504-A,0.091374764,0.0,0.0,1.0,1.0,0.40036549905599994,0.091374764,1
A-05504-A,334.274184348,0.0,0.0,1.0,1.0,0.6,334.274184348,1
A-05504-A,0.034264451,0.0,0.0,1.0,1.0,0.40013705780399994,0.034264451,1
A-05504-A,11.24743384,0.0,0.0,1.0,1.0,0.44498973535999997,11.24743384,1
A-05504-A,0.011587698,0.0,0.0,1.0,1.0,0.400046350792,0.011587698,1
A-05504-A,120.572521962,0.0,0.0,1.0,1.0,0.6,120.572521962,1
A-05504-A,0.3938015736,0.0,0.0,1.0,1.0,0.4015752062944,0.3938015736,1
A-05504-A,21.99889,0.0,0.0,1.0,1.0,0.48799556,21.99889,1
A-05504-A,0.085921954,0.0,0.0,1.0,1.0,0.40034368781600005,0.085921954,1
A-05504-A,104.666248598,0.0,0.0,1.0,1.0,0.6,104.666248598,1
A-05504-A,0.0102349045,0.0,0.0,1.0,1.0,0.400040939618,0.0102349045,1
A-05504-A,59.324902344,0.0,0.0,1.0,1.0,0.6,59.324902344,1
A-05504-A,0.078139946,0.0,0.0,1.0,1.0,0.40031255978400004,0.078139946,1
A-05504-A,108.13028,0.0,0.0,1.0,1.0,0.6,108.13028,1
A-05504-A,59.108419096,0.0,0.0,1.0,1.0,0.6,59.108419096,1
A-05504-A,10.465903474,0.0,0.0,1.0,1.0,0.44186361389600004,10.465903474,1
A-05504-A,49.003955363,0.0,0.0,1.0,1.0,0.5960158214519999,49.003955363,1
A-05504-A,64.076894,0.0,0.0,1.0,1.0,0.6,64.076894,1
A-05504-A,60.671403941,0.0,0.0,1.0,1.0,0.6,60.671403941,1
A-05504-A,3.08186446,0.0,0.0,1.0,1.0,0.41232745784,3.08186446,1
A-05504-A,0.0239786985,0.0,0.0,1.0,1.0,0.400095914794,0.0239786985,1
A-05504-A,369.279330684,0.0,0.0,1.0,1.0,0.6,369.279330684,1
A-05504-A,58.467468316,0.0,0.0,1.0,1.0,0.6,58.467468316,1
A-05504-A,54.376717,0.0,0.0,1.0,1.0,0.6,54.376717,1
A-05504-A,85.43799899999999,0.0,0.0,1.0,1.0,0.6,85.43799899999999,1
A-05504-A,117.856811917,0.0,0.0,1.0,1.0,0.6,117.856811917,1
A-05504-A,0.86277588,0.0,0.0,1.0,1.0,0.40345110351999997,0.86277588,1
A-05504-A,58.50614,0.0,0.0,1.0,1.0,0.6,58.50614,1
A-05504-A,61.1230347,0.0,0.0,1.0,1.0,0.6,61.1230347,1
A-05504-A,0.8102540635000001,0.0,0.0,1.0,1.0,0.403241016254,0.8102540635000001,1
A-05504-A,0.07296196,0.0,0.0,1.0,1.0,0.40029184784,0.07296196,1
A-05504-A,0.0210148295,0.0,0.0,1.0,1.0,0.40008405931799995,0.0210148295,1
A-05504-A,58.495377,0.0,0.0,1.0,1.0,0.6,58.495377,1
A-05504-A,58.601100403,0.0,0.0,1.0,1.0,0.6,58.601100403,1
A-05504-A,58.5572181494,0.0,0.0,1.0,1.0,0.6,58.5572181494,1
A-05504-A,58.65211138,0.0,0.0,1.0,1.0,0.6,58.65211138,1
A-05504-A,130.936505,0.0,0.0,1.0,1.0,0.6,130.936505,1
A-05504-A,58.514294,0.0,0.0,1.0,1.0,0.6,58.514294,1
A-05504-A,58.549790216,0.0,0.0,1.0,1.0,0.6,58.549790216,1
A-05504-A,52.681745222,0.0,0.0,1.0,1.0,0.6,52.681745222,1
A-05504-A,117.847773557,0.0,0.0,1.0,1.0,0.6,117.847773557,1
A-05504-A,115.71366272,0.0,0.0,1.0,1.0,0.6,115.71366272,1
A-05504-A,60.8217665,0.0,0.0,1.0,1.0,0.6,60.8217665,1
A-05504-A,31.898618,0.0,0.0,1.0,1.0,0.527594472,31.898618,1
A-05504-A,0.015102489,0.0,0.0,1.0,1.0,0.400060409956,0.015102489,1
A-05504-A,65.07487568,0.0,0.0,1.0,1.0,0.6,65.07487568,1
A-05504-A,85.004629155,0.0,0.0,1.0,1.0,0.6,85.004629155,1
A-05504-A,58.36787218,0.0,0.0,1.0,1.0,0.6,58.36787218,1
A-05504-A,48.528770589,0.0,0.0,1.0,1.0,0.594115082356,48.528770589,1
A-05504-A,0.0036013103,0.0,0.0,1.0,1.0,0.4000144052412001,0.0036013103,1
A-05504-A,25936.5374958669,0.0,0.6454556752080569,1.0,0.05627448219038074,0.9178362386035351,25936.5374958669,1
A-05507-A,0.0,0.0,0.0,1.0,1.0,0.4,0.0,1
A-05507-A,99.161952448,0.0,0.0,1.0,1.0,0.6,99.161952448,1
A-05507-A,121.90810235,0.0,0.0,1.0,1.0,0.6,121.90810235,1
A-05507-A,2.0960028059400004,0.0,0.0,1.0,1.0,0.40838401122376,2.0960028059400004,1
A-05507-A,63.04853615,0.0,0.0,1.0,1.0,0.6,63.04853615,1
A-05507-A,61.19851,0.0,0.0,1.0,1.0,0.6,61.19851,1
A-05507-A,49.025772,0.0,0.0,1.0,1.0,0.596103088,49.025772,1
A-05507-A,17.507194619,0.0,0.0,1.0,1.0,0.47002877847600005,17.507194619,1
A-05507-A,60.7151121,0.0,0.0,1.0,1.0,0.6,60.7151121,1
A-05507-A,69.67318552399999,0.0,0.0,1.0,1.0,0.6,69.67318552399999,1
A-05507-A,49.136585,0.0,0.0,1.0,1.0,0.59654634,49.136585,1
A-05507-A,66.5018964,0.0,0.0,1.0,1.0,0.6,66.5018964,1
A-05507-A,63.124222954,0.0,0.0,1.0,1.0,0.6,63.124222954,1
A-05507-A,113.877598856,0.0,0.0,1.0,1.0,0.6,113.877598856,1
A-05507-A,70.036964,0.0,0.0,1.0,1.0,0.6,70.036964,1
A-05507-A,0.378110914,0.0,0.0,1.0,1.0,0.401512443656,0.378110914,1
A-05507-A,93.553007507,0.0,0.0,1.0,1.0,0.6,93.553007507,1
A-05507-A,0.48650897,0.0,0.0,1.0,1.0,0.40194603588,0.48650897,1
A-05507-A,76.687037893,0.0,0.0,1.0,1.0,0.6,76.687037893,1
A-05507-A,64.49891848,0.0,0.0,1.0,1.0,0.6,64.49891848,1
A-05507-A,61.2138,0.0,0.0,1.0,1.0,0.6,61.2138,1
A-05507-A,43.788696,0.0,0.0,1.0,1.0,0.575154784,43.788696,1
A-05507-A,10.4107087575,0.0,0.0,1.0,1.0,0.44164283503,10.4107087575,1
A-05507-A,121.71931,0.0,0.0,1.0,1.0,0.6,121.71931,1
A-05507-A,62.82872228,0.0,0.0,1.0,1.0,0.6,62.82872228,1
A-05507-A,61.41673055,0.0,0.0,1.0,1.0,0.6,61.41673055,1
A-05507-A,62.565114755,0.0,0.0,1.0,1.0,0.6,62.565114755,1
A-05507-A,62.1369927697,0.0,0.0,1.0,1.0,0.6,62.1369927697,1
A-05507-A,90.101012,0.0,0.0,1.0,1.0,0.6,90.101012,1
A-05507-A,1.3891294,0.0,0.0,1.0,1.0,0.4055565176,1.3891294,1
A-05507-A,2.52586518,0.0,0.0,1.0,1.0,0.41010346072,2.52586518,1
A-05507-A,61.46952949,0.0,0.0,1.0,1.0,0.6,61.46952949,1
A-05507-A,62.12598954,0.0,0.0,1.0,1.0,0.6,62.12598954,1
A-05507-A,111.8774401,0.0,0.0,1.0,1.0,0.6,111.8774401,1
A-05507-A,0.005988706,0.0,0.0,1.0,1.0,0.400023954824,0.005988706,1
A-05507-A,49.001976,0.0,0.0,1.0,1.0,0.596007904,49.001976,1
A-05507-A,14.2247663,0.0,0.0,1.0,1.0,0.4568990652,14.2247663,1
A-05507-A,0.06812509,0.0,0.0,1.0,1.0,0.40027250036,0.06812509,1
A-05507-A,78.827805,0.0,0.0,1.0,1.0,0.6,78.827805,1
A-05507-A,10153.6580037365,0.0,0.0,1.0,0.6932230726512328,0.6613553854697535,10153.6580037365,1
A-05508-A,0.0023713864,0.0,0.0,1.0,1.0,0.4000094855456,0.0023713864,1
A-05508-A,1.8433454,0.0,0.0,1.0,1.0,0.4073733816,1.8433454,1
A-05508-A,2.6093867,0.0,0.0,1.0,1.0,0.41043754680000005,2.6093867,1
A-05508-A,15.0305505,0.0,0.0,1.0,1.0,0.460122202,15.0305505,1
A-05508-A,1.9669671,0.0,0.0,1.0,1.0,0.4078678684,1.9669671,1
A-05508-A,1.9696124,0.0,0.0,1.0,1.0,0.40787844959999997,1.9696124,1
A-05508-A,1.9599969,0.0,0.0,1.0,1.0,0.40783998760000006,1.9599969,1
A-05508-A,1.9939792,0.0,0.0,1.0,1.0,0.4079759168,1.9939792,1
A-05508-A,47.6135243,0.0,0.0,1.0,1.0,0.5904540972000001,47.6135243,1
A-05508-A,1.9588203,0.0,0.0,1.0,1.0,0.4078352812,1.9588203,1
A-05508-A,59.345894,0.0,0.0,1.0,1.0,0.6,59.345894,1
A-05508-A,0.35166356,0.0,0.0,1.0,1.0,0.40140665424,0.35166356,1
A-05508-A,1.9559519,0.0,0.0,1.0,1.0,0.4078238076,1.9559519,1
A-05508-A,1.9688998,0.0,0.0,1.0,1.0,0.40787559919999994,1.9688998,1
A-05508-A,46.15582,0.0,0.0,1.0,1.0,0.58462328,46.15582,1
A-05508-A,32.9862976,0.0,0.0,1.0,1.0,0.5319451904,32.9862976,1
A-05508-A,1.9737387,0.0,0.0,1.0,1.0,0.40789495480000004,1.9737387,1
A-05508-A,2.001946,0.0,0.0,1.0,1.0,0.40800778399999993,2.001946,1
A-05508-A,0.2503999,0.0,0.0,1.0,1.0,0.4010015996,0.2503999,1
A-05508-A,4.04627554,0.0,0.0,1.0,1.0,0.41618510216000004,4.04627554,1
A-05508-A,1.9636453,0.0,0.0,1.0,1.0,0.40785458119999995,1.9636453,1
A-05508-A,1.9567871,0.0,0.0,1.0,1.0,0.4078271484,1.9567871,1
A-05508-A,1.9575559,0.0,0.0,1.0,1.0,0.4078302236,1.9575559,1
A-05508-A,4.8768922,0.0,0.0,1.0,1.0,0.4195075688,4.8768922,1
A-05508-A,0.9428586,0.0,0.0,1.0,1.0,0.40377143439999996,0.9428586,1
A-05508-A,1.9611269,0.0,0.0,1.0,1.0,0.40784450759999996,1.9611269,1
A-05508-A,47.5153415,0.0,0.0,1.0,1.0,0.5900613659999999,47.5153415,1
A-05508-A,1.9702977,0.0,0.0,1.0,1.0,0.40788119080000007,1.9702977,1
A-05508-A,1.9574572,0.0,0.0,1.0,1.0,0.4078298288,1.9574572,1
A-05508-A,2.1669972,0.0,0.0,1.0,1.0,0.4086679888,2.1669972,1
A-05508-A,0.2544351,0.0,0.0,1.0,1.0,0.40101774040000004,0.2544351,1
A-05508-A,21.94745106,0.0,0.0,1.0,1.0,0.48778980424,21.94745106,1
A-05508-A,1.9635501,0.0,0.0,1.0,1.0,0.4078542004,1.9635501,1
A-05508-A,5.46000659,0.0,0.0,1.0,1.0,0.42184002635999995,5.46000659,1
A-05508-A,1.9617926,0.0,0.0,1.0,1.0,0.4078471704,1.9617926,1
A-05508-A,46.663895,0.0,0.0,1.0,1.0,0.58665558,46.663895,1
A-05508-A,0.2490159,0.0,0.0,1.0,1.0,0.40099606360000006,0.2490159,1
A-05508-A,1.9506639,0.0,0.0,1.0,1.0,0.4078026556,1.9506639,1
A-05508-A,1.958284,0.0,0.0,1.0,1.0,0.407833136,1.958284,1
A-05508-A,1.9605625,0.0,0.0,1.0,1.0,0.40784225,1.9605625,1
A-05508-A,0.31190443,0.0,0.0,1.0,1.0,0.40124761772,0.31190443,1
A-05508-A,26.4898672,0.0,0.0,1.0,1.0,0.5059594688,26.4898672,1
A-05508-A,1.9890851,0.0,0.0,1.0,1.0,0.4079563404,1.9890851,1
A-05508-A,1.972501,0.0,0.0,1.0,1.0,0.4078900040000001,1.972501,1
A-05508-A,1.9667519,0.0,0.0,1.0,1.0,0.4078670076,1.9667519,1
A-05508-A,1.9578635,0.0,0.0,1.0,1.0,0.407831454,1.9578635,1
A-05508-A,13.8864018,0.0,0.0,1.0,1.0,0.45554560720000004,13.8864018,1
A-05508-A,1.9748576,0.0,0.0,1.0,1.0,0.4078994304,1.9748576,1
A-05508-A,45.252167,0.0,0.0,1.0,1.0,0.581008668,45.252167,1
A-05508-A,1.9728408,0.0,0.0,1.0,1.0,0.40789136319999997,1.9728408,1
A-05508-A,1.9754066,0.0,0.0,1.0,1.0,0.4079016264,1.9754066,1
A-05508-A,1.9681203,0.0,0.0,1.0,1.0,0.40787248119999997,1.9681203,1
A-05508-A,0.3551765,0.0,0.0,1.0,1.0,0.401420706,0.3551765,1
A-05508-A,4.310465600000001,0.0,0.0,1.0,1.0,0.41724186240000005,4.310465600000001,1
A-05508-A,5.0374076,0.0,0.0,1.0,1.0,0.4201496304,5.0374076,1
A-05508-A,1.9551536,0.0,0.0,1.0,1.0,0.4078206144,1.9551536,1
A-05508-A,1.965459,0.0,0.0,1.0,1.0,0.40786183600000003,1.965459,1
A-05508-A,60.1032482,0.0,0.0,1.0,1.0,0.6,60.1032482,1
A-05508-A,2.12106305,0.0,0.0,1.0,1.0,0.40848425220000006,2.12106305,1
A-05508-A,1.8031876,0.0,0.0,1.0,1.0,0.4072127504,1.8031876,1
A-05508-A,16.5420085,0.0,0.0,1.0,1.0,0.466168034,16.5420085,1
A-05508-A,1.7977718,0.0,0.0,1.0,1.0,0.4071910872,1.7977718,1
A-05508-A,1.9685899,0.0,0.0,1.0,1.0,0.40787435959999996,1.9685899,1
A-05508-A,21.326213,0.0,0.0,1.0,1.0,0.48530485199999995,21.326213,1
A-05508-A,9.2981375,0.0,0.0,1.0,1.0,0.43719254999999996,9.2981375,1
A-05508-A,2.04890145,0.0,0.0,1.0,1.0,0.4081956057999999,2.04890145,1
A-05508-A,7.098317,0.0,0.0,1.0,1.0,0.42839326799999994,7.098317,1
A-05508-A,2.9736447000000004,0.0,0.0,1.0,1.0,0.41189457879999997,2.9736447000000004,1
A-05508-A,1.981665062,0.0,0.0,1.0,1.0,0.40792666024800006,1.981665062,1
A-05508-A,1.9597108,0.0,0.0,1.0,1.0,0.4078388432000001,1.9597108,1
A-05508-A,2.30737293,0.0,0.0,1.0,1.0,0.40922949172,2.30737293,1
A-05508-A,1.9564484,0.0,0.0,1.0,1.0,0.4078257936,1.9564484,1
A-05508-A,0.36895287,0.0,0.0,1.0,1.0,0.40147581148,0.36895287,1
A-05508-A,21207.506189975,0.0,0.7167040789152267,1.0,0.1477212818865476,0.9137965594057359,21207.506189975,1
